Project ID,Project Name,Project URL,Summary,Project Start,Start Year,Last Updated,Last Updated Year,Update Recency,Start Decade,Modality,Project Home Country/Territory,Location,City,State/Region,Country,Latitude,Longitude,Coordinate Stack Size,Shared Coordinate,Named Contributor Band,Project Type Count,Topic Count,Era Count,Organization Type Count,Contributor Type Count,Leadership Tag Count,Funding Type Count,BIPOC Run,Women Run,Leadership Data Available,Temporal Data Status,Location Detail Status,Project Types,Topics,Eras Studied,Organization Types,Contributor Roles,Leadership Classifications,Funding Resources
bdph_0698,The Black Archives - Amsterdam,https://www.theblackarchives.nl/home.html,"The Black Archives is a unique historical archive where one can go for inspiring conversations, substantive activities and books from black and other perspectives that are often underexposed elsewhere.",2015,2015,2025,2025,Updated 2025-2026,2010s,Mixed,The Netherlands,"Bijlmerplein 140, 1102 DB Amsterdam, Netherlands",Bijlmerplein 140,N/A,Netherlands,52.3143527,4.953854,1,No,1-5,2,2,3,1,1,1,2,No,No,No,Complete,Location detail present,Events/Programming; Exhibits & Digital Storytelling,African Diaspora/Migration; Black People - Race Identity,19th Century; 20th Century; 21st Century,Non-profit/NGO,Community Members,Data Not Available,Paywall/Access fees; Small Donations
bdph_0699,Black Artists in the Museum,https://black-artists-in-the-museum.com/,"Why did the Baltimore Museum of Art put on an exhibition of black arts in 1939, and why didn’t the show launch a more sustained engagement with African American artists? What matters about this story today, at a moment when overt nativism and racism is rampant in our public discourse and the American Alliance of Museums has set inclusiveness as a strategic priority for its members? What might it mean for Baltimore, which witnessed significant protests in the wake of the death of Freddie Grey while in police custody, and saw its Confederate monuments removed in response to events in Charlottesville, VA? These are the questions that guide the project Black Artists in the Museum, a collaborative venture between the Baltimore Museum of Art and the Johns Hopkins University’s Program in Museums and Society.",2017,2017,2019,2019,Last update before 2020,2010s,Digital,United States,"10 Art Museum Dr, Baltimore, MD 21218",N/A,MD,USA,39.3259955,-76.6195034,1,No,1-5,1,2,2,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions,Black Visual and Performance Art; Race Relations/Racial Inequality/Racism,20th Century; 21st Century,Independent Scholar/Individual Research,Faculty,Data Not Available,Other/Unknown
bdph_0700,Black at Bryn Mawr,https://www.brynmawr.edu/inside/offices-services/impact-center/intercultural-engagement/black-bryn-mawr,"The Black at Bryn Mawr program brings to light the previously hidden stories and experiences of African-American students, staff and faculty at the College.",2015,2015,2024,2024,Updated 2023-2024,2010s,Physical,United States,"Bryn Mawr College, PA",Bryn Mawr College,N/A,N/A,40.0278802,-75.3144595,1,No,1-5,2,2,3,1,1,1,1,No,No,No,Complete,Needs location detail review,Educational Resources; Local History & Local Places,Black Education/Black Students; Black People - Race Identity,19th Century; 20th Century; 21st Century,PWI (Undergraduate),Faculty,Data Not Available,Other/Unknown
bdph_0701,Black Cultural Archives,https://blackculturalarchives.org/,"Our mission is to collect, preserve, and celebrate the histories of people of African and Caribbean descent in the UK and to inspire and give strength to individuals, communities, and society.",1981,1981,2025,2025,Updated 2025-2026,1980s,Mixed,United Kingdom,"1 Windrush Square, Brixton, SW2 1EF, UK",1 Windrush Square,N/A,United Kingdom,51.46051629999999,-0.1146004,1,No,Unspecified,2,1,8,1,1,1,4,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Events/Programming,Black People - Race Identity,14th Century and Earlier; 15th Century; 16th Century; 17th Century; 18th Century; 19th Century; 20th Century; 21st Century,Non-profit/NGO,Other/Unknown,Data Not Available,In-Kind Support; Merchandise/Sales; Paywall/Access fees; Small Donations
bdph_0702,The Black Digital Humanities Lab,https://blackdigitalhumanities.com/,"The Black Digital Humanities Lab is an emerging project created in collaboration between the Jackson State University Department of Art and Theatre and the Diversity Working Group at the University of Toronto. Premised on the understanding that Black Digital Humanities can allow us to “forge new paths [and] examine, construct, and reimagine innovative communities and people"" (Prince & Messina, 2022), the goal of this lab is to help foster more Black Digital Humanists through experimental project-based learning and undergraduate programming both in and outside the classroom.",2022,2022,2025,2025,Updated 2025-2026,2020s,Mixed,United States,"Jackson State University, 1400 John R. Lynch St., Jackson, MS 39217",N/A,MS,USA,32.2968882,-90.2063989,1,No,6-10,2,2,1,1,3,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Events/Programming,Black Education/Black Students; Digital Humanities,21st Century,Inter-Institution Partnership,Digital/Design Professionals; Faculty; Graduate Students,Data Not Available,Other/Unknown
bdph_0703,Black Fashion Canada Database,https://blackfashioncanada.ca/database/,"This project started as a community discussion on Facebook in 2021, one quickly enriched by an outpouring of suggestions, memories, nostalgia, and love from prior colleagues in the industry. As so this database was born: to preserve, document, and celebrate the contributions of these fashion pioneers. We have collected (and will continue to collect) biographical profiles, photographs, media clips, and relevant archival materials.",2022,2022,2025,2025,Updated 2025-2026,2020s,Digital,Canada,"350 Victoria Street, Toronto, ON M5B 2K3",350 Victoria Street,N/A,Canada,43.65829859999999,-79.3807846,1,No,1-5,2,2,2,1,1,1,1,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Exhibits & Digital Storytelling,Arts/Crafts/Design; Black Visual and Performance Art,20th Century; 21st Century,Community Group,Community Members,Data Not Available,Other/Unknown
bdph_0704,Black Gospel Archive,https://library.web.baylor.edu/gospel,"The Black Gospel Archive (BGA) encompasses the Baylor Libraries’ numerous programs, projects, archival collections, and resources that identify, collect, preserve, and make accessible Black sacred materials.",2023,2023,2025,2025,Updated 2025-2026,2020s,Digital,United States,"1312 S 3rd Street, Waco, TX 76706",N/A,TX,USA,31.5488512,-97.1177251,1,No,6-10,1,2,4,1,1,1,2,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives,Black Music; Black Religions,18th Century; 19th Century; 20th Century; 21st Century,University Library,Library Professionals,Data Not Available,Grants/Awards (Institutional/Internal); Grants/Awards (Private: Foundations/Charities)
bdph_0705,Black Lives Next Door,https://research.centerformasonslegacies.com/s/blnd/page/home,"Black Lives Next Door is a project of the Center for Mason Legacies (CML), an interdisciplinary and collaborative research center established by the University Libraries and the College of Humanities and Social Sciences. The Center's mission is to preserve and explore the legacies of George Mason IV (1725-1792), his ancestors and heirs, and the people he enslaved. To advance this work, CML supports students who critically examine the past and present influences of our university namesake through scholarly research, public history, teaching innovation, and community outreach.",2020,2020,2021,2021,Updated 2020-2022,2020s,Digital,United States,George Mason University,George Mason University,N/A,N/A,38.8314094,-77.31115299999999,3,Yes,11-25,2,2,1,1,3,1,1,No,No,No,Complete,Needs location detail review,Educational Resources; Exhibits & Digital Storytelling,Black Education/Black Students; Segregation,20th Century,Minority Serving Institution (Graduate),Faculty; Graduate Students; Undergraduate Students,Data Not Available,Other/Unknown
bdph_0706,Black People Thriving,https://blackpeoplethriving.wordpress.com/,The purpose of this project is to highlight the experiences of Black people in the IE and how they have built resilient communities.,2021,2021,2022,2022,Updated 2020-2022,2020s,Digital,United States,"Claremont, CA",Claremont,N/A,N/A,34.0966764,-117.7197785,1,No,Unspecified,1,1,1,1,2,1,1,No,No,No,Complete,Needs location detail review,Exhibits & Digital Storytelling,Black People - Race Identity,21st Century,PWI (Undergraduate),Faculty; Undergraduate Students,Data Not Available,Other/Unknown
bdph_0707,The Black Religious Liberty Curriculum,https://lawrightsreligion.org/our-work/brlc,"The Black Religious Liberty Curriculum (BRLC) is a twelve-part video series featuring 24 interdisciplinary scholars in conversation on topics at the intersection of race, religion, and the law. The curriculum was created to expand, reframe, and diversify the public conversation on “religious liberty.” Our ultimate aim is to encourage a more pluralistic approach to religious liberty rights. By examining religious liberty through the lived experiences of Black religious communities, we hope to better understand the history of American religious freedom and generate new ideas for how we might work toward a truly pluralistic nation.",2024,2024,2024,2024,Updated 2023-2024,2020s,Digital,United States,"Columbia Law School, 435 West 116th Street, Mailbox E9, New York, NY 10027",N/A,NY,USA,40.8068214,-73.9606063,1,No,1-5,1,5,3,1,3,1,2,No,No,No,Complete,Needs location detail review,Educational Resources,Black Activism/Advocacy; Black Religions; Politics and Government; Race Relations/Racial Inequality/Racism; U.S. History,19th Century; 20th Century; 21st Century,Non-profit/NGO,Community Members; Faculty; Other/Unknown,Data Not Available,Grants/Awards (Public/Federal); Small Donations
bdph_0708,"Blackness, Immobility, & Visibility in Europe (1600-1800) – A Collaborative Timeline",https://www.journal18.org/nq/blackness-immobility-visibility-in-europe-1600-1800-a-collaborative-timeline/,"This crowdsourced timeline chronicles the representation and regulation of black bodies in Europe, circa 1600-1800. As a tool for research and teaching, it allows users to cross-reference artworks and historical events in spatial and visual relation to one another. For an introduction to the timeline, the collaborative project behind it, and the critical terrain around it, see Blackness, Immobility, & Visibility in Europe: A Digital Collaboration, by Zirwat Chowdhury.",2020,2020,2020,2020,Updated 2020-2022,2020s,Digital,United States,"303 Silver Center, 100 Washington Square East, New York, NY 10003 USA",N/A,NY,USA,40.7300976,-73.995693,1,No,51+,2,4,3,1,1,1,1,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Publishing & Digital Editions,African History; Black People - Race Identity; Caribbean History; U.S. History,17th Century; 18th Century; 19th Century,Historical Society,Faculty,Data Not Available,Other/Unknown
bdph_0709,The Burnham-Nobles Digital Archive,https://crrjarchive.org/,"The Burnham-Nobles Archive is a digital resource dedicated to identifying, classifying, and providing factual information and documentation about anti-Black killings in the mid-century South.",2022,2022,2025,2025,Updated 2025-2026,2020s,Digital,United States,Northeastern University,Northeastern University,N/A,N/A,42.339904,-71.0898892,1,No,26-50,1,3,1,1,3,1,1,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives,Lynching/Race Riots/Police Brutality; Segregation; U.S. History,20th Century,Inter-Institution Partnership,Faculty; Graduate Students; Undergraduate Students,Data Not Available,Grants/Awards (Private: Foundations/Charities)
bdph_0710,Chesapeake Heartland,https://chesapeakeheartland.org/,"The mission of Chesapeake Heartland: An African American Humanities Project is to preserve, digitize, interpret, and make accessible materials related to African American history and culture in Kent County, Maryland and beyond. In collaboration with the National Museum of African American History and Culture, Washington College’s Starr Center for the Study of the American Experience, and a diverse array of local organizations, Chesapeake Heartland seeks to build a model of grassroots preservation, curation, and interpretation for communities across the region.",2020,2020,2025,2025,Updated 2025-2026,2020s,Digital,United States,"101 S. Water Street, Chestertown, MD 21620",N/A,MD,USA,39.20713569999999,-76.06389589999999,1,No,26-50,3,2,2,1,1,1,2,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Local History & Local Places; Resource Hub,Black People - Race Identity; U.S. History,20th Century; 21st Century,Non-profit/NGO,Community Members,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public: State or Local)
bdph_0711,Christiansburg Institute,https://www.christiansburginstitute.com/,"Christiansburg Institute (CI, Inc.) is a grassroots 501c3 cultural heritage nonprofit with a mission of community education, intergenerational empowerment, and the responsible stewardship of African American history and culture in Southwest Virginia.",2020,2020,2025,2025,Updated 2025-2026,2020s,Digital,United States,"Christiansburg, Virginia, 24073",Christiansburg,VA,USA,37.1298517,-80.4089389,1,No,11-25,2,1,3,1,1,1,3,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Local History & Local Places,Black Communities/Urban Renewal,19th Century; 20th Century; 21st Century,Non-profit/NGO,Community Members,Data Not Available,Merchandise/Sales; Paywall/Access fees; Small Donations
bdph_0712,Columbia University and Slavery,https://columbiaandslavery.columbia.edu/,"Based on census records, Columbia affiliates (administrators, trustees, professors) past, present, and future, enslaved at least 227 people in 1790, 148 in 1800, 70 in 1810, and 9 in 1820. Based on census records, at least two Columbia College presidents, nineteen professors, seventy-three Trustees, and a provost, all enslaved people. We have identified 120 individuals enslaved by Columbia affiliates between 1741 and 1817.",2014,2014,2015,2015,Last update before 2020,2010s,Digital,United States,"Columbia University, NY",Columbia University,N/A,N/A,40.8075355,-73.9625727,5,Yes,1-5,2,2,2,1,2,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Educational Resources,Transatlantic Slave Trade/Slavery; U.S. History,18th Century; 19th Century,PWI (Graduate),Faculty; Undergraduate Students,Data Not Available,Other/Unknown
bdph_0713,Database of Mount Vernon's Enslaved Community,https://www.mountvernon.org/george-washington/slavery/slavery-database,"The Database of Mount Vernon’s Enslaved Community project was launched in 2013 with the goal of drawing increased attention to the hundreds of enslaved individuals who not only labored on George Washington’s plantations but also built families and communities. This project aims to provide researchers, descendants, educators, and the general public with a user-friendly database that offers access to primary source references, genealogical information, and teaching materials about the enslaved community at Mount Vernon.",2013,2013,2025,2025,Updated 2025-2026,2010s,Digital,United States,"3200 Mount Vernon Memorial Highway, Mount Vernon, VA 22121",N/A,VA,USA,38.7107512,-77.08705359999999,2,Yes,Unspecified,2,2,1,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives; Educational Resources,Transatlantic Slave Trade/Slavery; U.S. History,18th Century,Historical Society,Museum Professionals,Data Not Available,Other/Unknown
bdph_0714,Diasporal Rhythms,https://diasporalrhythms.org/,"Our mission is to collect, promote and preserve art from the African Diaspora by encouraging individuals and institutions to appreciate and acquire this art.",2022,2022,2025,2025,Updated 2025-2026,2020s,Digital,United States,"4301 S Ellis Ave, #207, Chicago, IL",N/A,N/A,N/A,41.8166793,-87.60147599999999,1,No,Unspecified,1,2,1,1,1,1,4,No,No,No,Complete,Needs location detail review,Events/Programming,Black Music; Black People - Race Identity,21st Century,Non-profit/NGO,Other/Unknown,Data Not Available,Merchandise/Sales; Other/Unknown; Paywall/Access fees; Small Donations
bdph_0715,Dig Where You Stand,https://www.dwys.co.uk/,"In our version of Dig Where You Stand, emphasis is placed on the racial dimension of working class histories. In particular, there is a focus on stories from before 1945. This is to address mainstream narratives about migration in Britain, which suggest that people of colour only came to these shores after World War II. Our work shows that people of colour are deeply embedded in the history of South Yorkshire. This overlooked regional history nuances wider accounts of migration, diaspora and the operation of race and racism in Britain.",2021,2021,2025,2025,Updated 2025-2026,2020s,Digital,United Kingdom,"Sheffield, UK",Sheffield,N/A,United Kingdom,53.38112899999999,-1.470085,1,No,11-25,7,19,9,3,10,3,4,Yes,Yes,Yes,Complete,Location detail present,Art and Performance; Digital Collections/Databases/Archives; Educational Resources; Events/Programming; Exhibits & Digital Storytelling; Local History & Local Places; Oral Histories,Abolitionists/Emancipation/Reconstruction; African Diaspora/Migration; African History; Arts/Crafts/Design; Black Activism/Advocacy; Black Communities/Urban Renewal; Black Education/Black Students; Black Music; Black Studies; Black Visual and Performance Art; Black Women/Feminism; Caribbean History; Civil Rights Movement/Black Power; Colonialism & Post-Colonialism/Decolonization; Historical Figure; LBGTQIA+/Queer Studies; Race Relations/Racial Inequality/Racism; Segregation; Transatlantic Slave Trade/Slavery,14th Century and Earlier; 15th Century; 16th Century; 17th Century; 18th Century; 19th Century; 20th Century; 21st Century; Other/Unknown,Community Group; Non-profit/NGO; Other/Unknown,Community Members; Digital/Design Professionals; Faculty; Fellows and/or Postdocs; Graduate Students; K-12 Educators; Library Professionals; Museum Professionals; Other/Unknown; Undergraduate Students,BIPOC Run; Community Run; Women Run,Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local); In-Kind Support; Institutional Operating Budget (Internal)
bdph_0716,Digital Black Religions,https://digitalblackreligions.com/,"Digital Black Religions is an online survey and analysis of the digital religious practices and beliefs of Black people in the United States. The survey was created by social scientists and digital humanities researchers at the University of Arizona. Research consultants from diverse digital faith communities, museums, and organizations offered invaluable feedback on the survey design and instrumentation.",2020,2020,2023,2023,Updated 2023-2024,2020s,Digital,United States,"1200 E University Blvd, Tucson, AZ 85721",N/A,AZ,USA,32.2318891,-110.9534867,1,No,1-5,2,2,1,1,2,1,2,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Exhibits & Digital Storytelling,Black People and Technology; Black Religions,21st Century,PWI (Graduate),Faculty; Library Professionals,Data Not Available,Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal)
bdph_0717,The Digital PV Panther Project,https://pvpantherproject.com/,Our mission at the Digital PV Panther Project is to eliminate historical silences through digital storytelling and prevent the erasure of African American history through historic preservation at PVAMU.,2021,2021,2025,2025,Updated 2025-2026,2020s,Digital,United States,"Prairie View A&M University, TX",Prairie View A&M University,N/A,N/A,30.0954974,-95.9907076,1,No,11-25,2,3,1,1,4,1,2,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives; Digital Publishing & Digital Editions,Black Activism/Advocacy; Civil Rights Movement/Black Power; U.S. History,20th Century,HBCU (Graduate),Community Members; Digital/Design Professionals; Graduate Students; Library Professionals,Data Not Available,Grants/Awards (Public/Federal); Grants/Awards (Public: State or Local)
bdph_0718,Digital Slavery Research Lab,https://www.colorado.edu/lab/dsrl/,"The Digital Slavery Research Lab (DSRL) focuses on developing, linking, layering, and archiving open-source data and multimedia related to the global phenomenon of slavery and human trafficking. In particular, this lab examines the historic Atlantic, Indian Ocean, and trans-Saharan slave trades. DSRL's mission is to train students to become interdisciplinary collaborators using historical research on human trafficking and digital humanities methods.",2018,2018,2024,2024,Updated 2023-2024,2010s,Digital,United States,"Boulder, CO 80309",N/A,CO,USA,40.0103247,-105.2889726,1,No,26-50,2,3,7,1,3,1,4,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Educational Resources,African History; Transatlantic Slave Trade/Slavery; U.S. History,15th Century; 16th Century; 17th Century; 18th Century; 19th Century; 20th Century; 21st Century,Inter-Institution Partnership,Faculty; Graduate Students; Undergraduate Students,Data Not Available,Grants/Awards (Institutional/Internal); Grants/Awards (International); Grants/Awards (Private: Foundations/Charities); Grants/Awards (Public/Federal)
bdph_0719,Each One Teach One (EOTO),https://eoto--archiv-de.translate.goog/?_x_tr_sch=https&_x_tr_sl=de&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=wapp,"Each One Teach One (EOTO) eV is a community-based education and empowerment project in Berlin. Founded in 2012, the association opened its doors as a neighborhood library in March 2014 and has since become a place for learning and encounters. EOTO eV, together with other organizations, advocates for the interests of Black, African, and Afro-diasporic people in Germany and Europe.",2012,2012,2025,2025,Updated 2025-2026,2010s,Mixed,Germany,"Togostraße 76, 13351 Berlin, Germany",Togostraße 76,N/A,USA,52.5493506,13.346301,1,No,11-25,2,2,1,1,1,1,2,No,No,No,Complete,Location detail present,Educational Resources; Events/Programming,Black Activism/Advocacy; Black Education/Black Students,21st Century,Non-profit/NGO,Other/Unknown,Data Not Available,Grants/Awards (Public/Federal); Small Donations
bdph_0720,The Enslaved Children of George Mason,https://ecgm.omeka.net/,"Gunston Hall Plantation overlooks the Potomac River. Whether by boat or land, anyone who approaches the property can observe its grandeur. The inside of the manor house is just as impressive. Delicately carved wood and expensive wall paint reflect the status of a colonial gentleman who generated considerable wealth. An early American patriot, George Mason IV (1725-1792) called Gunston Hall home, and it was there that he likely conceived of the Virginia Declaration of Rights, which provided language for the first ten amendments of the Constitution. This grand figure now stands in statue form on the Fairfax campus. His last name graces university t-shirts. Nowhere do we find information that George Mason was a committed slaveholder. Our institutional namesake enslaved many individuals, including girls and boys, and never freed them.",2017,2017,2022,2022,Updated 2020-2022,2010s,Digital,United States,"George Mason University, VA",George Mason University,N/A,N/A,38.8314094,-77.31115299999999,3,Yes,11-25,2,2,2,1,3,1,1,No,No,No,Complete,Needs location detail review,Digital Collections/Databases/Archives; Digital Publishing & Digital Editions,Transatlantic Slave Trade/Slavery; U.S. History,18th Century; 19th Century,Minority Serving Institution (Graduate),Faculty; Library Professionals; Undergraduate Students,Data Not Available,Grants/Awards (Institutional/Internal)
bdph_0721,Envisioning Seneca Village,https://envisioningsenecavillage.github.io/,"Envisioning Seneca Village is a project depicting what this significant 19th-century village might have looked like in the spring of 1855, about two years before it was destroyed by the City of New York to build Central Park. To date, it features an interactive 3D model, a non-interactive tour through the 3D model, a printable PDF guide with maps, and supplementary materials. Envisioning Seneca Village is a collaborative project between Gergely Baics, Meredith Linn, Leah Meisterlin, and Myles Zhang. It is anchored in extensive scholarship, and integrates expertise in archaeology, social history, historical geographic information systems (GIS), and digital architectural reconstruction to make the village’s history visible to a wide audience. The project is a work in progress with updates, additions, and new features planned soon. The Envisioning Seneca Village team includes four equal authors, two women and two men, of various backgrounds and identities.",2023,2023,2025,2025,Updated 2025-2026,2020s,Digital,United States,"Barnard College, 3009 Broadway, New York, NY 10027",N/A,NY,USA,40.8095133,-73.96339689999999,1,No,1-5,6,9,1,2,2,1,2,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Publishing & Digital Editions; Educational Resources; Exhibits & Digital Storytelling; Local History & Local Places; Resource Hub,Abolitionists/Emancipation/Reconstruction; Black Activism/Advocacy; Black Communities/Urban Renewal; Black Women/Feminism; Digital Humanities; Historical Landmarks/Monuments; Race Relations/Racial Inequality/Racism; Segregation; U.S. History,19th Century,Independent Scholar/Individual Research; University (Other),Faculty; Graduate Students,Data Not Available,Other/Unknown; Small Donations
bdph_0722,EWU Racial Covenants Project,https://ewuracialcovenants.org/,"Racial covenants are a type of property restriction that prevented people of color from buying, or living in, homes in certain neighborhoods. Though ruled illegal and unenforceable in 1968, many racial covenants remain on the books. In 2021, Washington State passed SHB 1335 to identify and locate all the racially restrictive covenants in the state and to inform property owners of options for remediation. Eastern Washington University is combing through the plats and deeds of the 20 counties of eastern Washington. These maps are the results of that research.",2021,2021,2025,2025,Updated 2025-2026,2020s,Mixed,United States,"Eastern Washington University, WA",Eastern Washington University,N/A,N/A,47.4906616,-117.5847877,1,No,11-25,2,2,2,1,3,1,1,No,No,No,Complete,Needs location detail review,Educational Resources; Events/Programming,Black Communities/Urban Renewal; Segregation,20th Century; 21st Century,PWI (Graduate),Digital/Design Professionals; Faculty; Graduate Students,Data Not Available,Other/Unknown
bdph_0723,Freedmen's Bureau Search Portal,https://nmaahc.si.edu/explore/freedmens-bureau,The Freedmen’s Bureau Search Portal provides unprecedented opportunities for family historians and genealogists to search for their ancestors and for scholars to research a variety of topics related to slavery and Reconstruction in the Freedmen’s Bureau records.,2022,2022,2025,2025,Updated 2025-2026,2020s,Digital,United States,"1400 Constitution Ave NW, Washington, DC 20560",Washington,DC,USA,38.8910607,-77.0325883,2,Yes,Unspecified,2,2,1,1,1,1,1,No,No,No,Complete,Location detail present,Digital Collections/Databases/Archives; Educational Resources,Race Relations/Racial Inequality/Racism; U.S. History,19th Century,Museum,Other/Unknown,Data Not Available,Other/Unknown
bdph_0724,Free at Last?,https://exhibit.library.pitt.edu/freeatlast/intro.html,"Slavery has been called the “peculiar institution,” but there is nothing strange about a practice that is as old as the human record and as widespread. Slavery has existed in Africa, Asia, Europe, the Americas—and in Pennsylvania. Even in Western Pennsylvania, as is evidenced by this exhibition, lifetime and term slavery persisted into the 19th century.",2008,2008,2009,2009,Last update before 2020,2000s,Digital,United States,"4200 Fifth Ave., Pittsburgh, PA 15260",N/A,PA,USA,40.4442519,-79.9533419,2,Yes,1-5,2,3,2,1,1,1,1,No,No,No,Complete,Needs location detail review,Educational Resources; Exhibits & Digital Storytelling,Politics and Government; Transatlantic Slave Trade/Slavery; U.S. History,18th Century; 19th Century,University Library,Faculty,Data Not Available,Other/Unknown
bdph_0725,From Naming to Knowing,https://namingtoknowing.org/,"The goal of this project is to name and, as much as possible, share the stories of the enslaved men who built and maintained the State Capitol between 1833 and 1865. The project team is committed to learning all that we can about each individual as we research every known name.",2019,2019,2024,2024,Updated 2023-2024,2010s,Digital,United States,"1 East Edenton St, Raleigh, NC 27601",N/A,NC,USA,35.7804357,-78.63995129999999,1,No,Unspecified,2,2,2,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Exhibits & Digital Storytelling,Transatlantic Slave Trade/Slavery; U.S. History,18th Century; 19th Century,Historical Society,Other/Unknown,Data Not Available,Other/Unknown
bdph_0726,Genius of Freedom,https://librarycompany.org/geniusoffreedom/,"The end of the Civil War and the subsequent abolition of Southern slavery were a source of jubilation for African Americans throughout the United States. Black activists and their white allies were instrumental in the passage of federal laws that expanded civil rights for African Americans. While Reconstruction battles in the South occupied much of the nation’s attention, Northern blacks also developed strategies to claim an equal place in the post-slavery nation. African Americans in the North, whether Northern by birth or by migration, learned that local laws and social customs often still left them on the fringes of citizenship and success. As a result, Northern blacks sought to empower their communities through political protest and uplift initiatives that emphasized equality, self-reliance and pride.",2018,2018,2018,2018,Last update before 2020,2010s,Digital,United States,"1314 Locust Street, Philadelphia, PA 19107",N/A,PA,USA,39.9477602,-75.16315689999999,1,No,1-5,2,3,1,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions; Educational Resources,Black Education/Black Students; Black Literature; U.S. History,19th Century,University Library,Library Professionals,Data Not Available,Grants/Awards (Private: Foundations/Charities)
bdph_0727,"Greene County: African American Community-building in Tennessee, 1860-1920",https://storymaps.arcgis.com/stories/8f0f04dba2ba4072a3d4cb2871c84afe,"This project provides a snapshot into an era of profound change, the decades following the American Civil War, as African Americans in Tennessee actively claimed their citizenship rights, founding churches, supporting schools, owning property, voting, and starting businesses and benevolent organizations. While state law in Tennessee established public education in 1867, it soon also mandated segregated schools and decentralized the funding by assigning individual counties to support it. Funds were scarce and implementation was uneven across the state. Yet, in 1882, the annual school announcement in the Greeneville Sun newspaper included a minimal amount of funding for Colored schools in all twenty-six civil districts.",2023,2023,2023,2023,Updated 2023-2024,2020s,Digital,United States,"Greene County, TN",Greene County,N/A,N/A,36.1347943,-82.82097399999999,1,No,Unspecified,2,2,2,1,2,1,2,No,No,No,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Exhibits & Digital Storytelling,Black Communities/Urban Renewal; U.S. History,19th Century; 20th Century,Inter-Institution Partnership,Faculty; Library Professionals,Data Not Available,Grants/Awards (Institutional/Internal); Grants/Awards (Private: Foundations/Charities)
bdph_0728,Harlem is Heaven: The Kingdom of Father Divine in 1940 Harlem,https://storymaps.arcgis.com/stories/ffc308f03c9b45b9bd750a10c1f48edb,"This project highlights the world of the Peace Mission in its most densely populated geographic location of Harlem to explore the spatial dimensions of African American religious creativity in the early twentieth-century urban North. It considers how members of the movement mapped their heavenly utopia within the vibrant religious, cultural, and economic landscape of the city’s “ Negro Mecca ” and the mundane and spectacular ways they created the Kingdom of Father Divine.",2024,2024,2024,2024,Updated 2023-2024,2020s,Digital,United States,"Princeton, NJ 08544",N/A,NJ,USA,40.3467174,-74.6568772,2,Yes,1-5,2,2,1,1,2,2,2,Yes,Yes,Yes,Complete,Needs location detail review,Data Mining/Mapping/Visualization; Digital Publishing & Digital Editions,Black Religions; U.S. History,20th Century,PWI (Graduate),Faculty; Graduate Students,BIPOC Run; Women Run,Grants/Awards (Institutional/Internal); Grants/Awards (Private: Foundations/Charities)
bdph_0729,Harlem Shadows,https://www.harlemshadows.org/,This is an open-source edition of Claude McKay's 1922 collection of poems Harlem Shadows. It seeks to aggregate the most comprehensive set of documents related to Harlem Shadows and make them available to students and readers of McKay.,2020,2020,2025,2025,Updated 2025-2026,2020s,Digital,United States,"900 S Crouse Ave, Syracuse, NY 13244",N/A,NY,USA,43.049345,-76.138055,1,No,1-5,1,1,1,1,1,1,1,No,No,No,Complete,Needs location detail review,Digital Publishing & Digital Editions,Black Literature,20th Century,PWI (Graduate),Faculty,Data Not Available,Other/Unknown
